variant,pass_index,from_direction,phase,elapsed_s,time_since_flip_s,esc_pulse_us,signed_speed_mps,raw_ds_m,fresh_odom,leg_motion_m,front_clearance_m,rear_clearance_m
dwell_05,2,reverse,cruise,81.2997,,1620.00,-0.002391,,0,0.128109,1.229,0.845
dwell_05,2,reverse,cruise,81.3141,,1620.00,-0.001025,0.0003004,1,0.128410,1.229,0.845
dwell_05,2,reverse,cruise,81.3255,,1620.00,-0.001025,,0,0.128410,1.229,0.845
dwell_05,2,reverse,cruise,81.3465,,1620.00,-0.001025,,0,0.128410,1.229,0.845
dwell_05,2,reverse,cruise,81.3675,,1620.00,-0.001025,,0,0.128410,1.229,0.845
dwell_05,2,reverse,cruise,81.3886,,1620.00,-0.001025,,0,0.128410,1.229,0.845
dwell_05,2,reverse,cruise,81.4097,,1620.00,-0.001025,,0,0.128410,1.230,0.968
dwell_05,2,reverse,cruise,81.4147,,1620.00,0.005400,0.0024718,1,0.130881,1.230,0.968
dwell_05,2,reverse,cruise,81.4268,,1620.00,0.005400,,0,0.130881,1.230,0.968
dwell_05,2,reverse,cruise,81.4479,,1620.00,0.005400,,0,0.130881,1.230,0.968
dwell_05,2,reverse,cruise,81.4688,,1620.00,0.005400,,0,0.130881,1.230,0.968
dwell_05,2,reverse,cruise,81.4899,,1620.00,0.005400,,0,0.130881,1.230,0.968
dwell_05,2,reverse,cruise,81.5110,,1620.00,0.005400,,0,0.130881,1.230,0.924
dwell_05,2,reverse,cruise,81.5130,,1620.00,0.002213,-0.0007378,1,0.131619,1.230,0.924
dwell_05,2,reverse,cruise,81.5275,,1620.00,0.002213,,0,0.131619,1.230,0.924
dwell_05,2,reverse,cruise,81.5485,,1620.00,0.002213,,0,0.131619,1.230,0.924
dwell_05,2,reverse,cruise,81.5695,,1620.00,0.002213,,0,0.131619,1.230,0.924
dwell_05,2,reverse,cruise,81.5904,,1620.00,0.002213,,0,0.131619,1.230,0.924
dwell_05,2,reverse,cruise,81.6116,,1620.00,0.002213,,0,0.131619,1.229,0.877
dwell_05,2,reverse,cruise,81.6136,,1620.00,-0.005886,-0.0029658,1,0.134585,1.229,0.877
dwell_05,2,reverse,cruise,81.6339,,1620.00,-0.005886,,0,0.134585,1.229,0.877
dwell_05,2,reverse,cruise,81.6549,,1620.00,-0.005886,,0,0.134585,1.229,0.877
dwell_05,2,reverse,cruise,81.6758,,1620.00,-0.005886,,0,0.134585,1.229,0.877
dwell_05,2,reverse,cruise,81.6968,,1620.00,-0.005886,,0,0.134585,1.230,0.840
dwell_05,2,reverse,cruise,81.7136,,1620.00,-0.008554,-0.0016671,1,0.136252,1.230,0.840
dwell_05,2,reverse,cruise,81.7304,,1620.00,-0.008554,,0,0.136252,1.230,0.840
dwell_05,2,reverse,cruise,81.7515,,1620.00,-0.008554,,0,0.136252,1.230,0.840
dwell_05,2,reverse,cruise,81.7725,,1620.00,-0.008554,,0,0.136252,1.230,0.840
dwell_05,2,reverse,cruise,81.7934,,1620.00,-0.008554,,0,0.136252,1.229,0.830
dwell_05,2,reverse,cruise,81.8116,,1620.00,-0.008076,-0.0006690,1,0.136921,1.229,0.830
dwell_05,2,reverse,cruise,81.8272,,1620.00,-0.008076,,0,0.136921,1.229,0.830
dwell_05,2,reverse,cruise,81.8483,,1620.00,-0.008076,,0,0.136921,1.229,0.830
dwell_05,2,reverse,cruise,81.8693,,1620.00,-0.008076,,0,0.136921,1.229,0.830
dwell_05,2,reverse,cruise,81.8902,,1620.00,-0.008076,,0,0.136921,1.229,0.834
dwell_05,2,reverse,cruise,81.9121,,1620.00,-0.008076,,0,0.136921,1.229,0.834
dwell_05,2,reverse,cruise,81.9343,,1620.00,0.001897,0.0031289,1,0.140050,1.229,0.834
dwell_05,2,reverse,cruise,81.9362,,1620.00,0.001897,,0,0.140050,1.229,0.834
dwell_05,2,reverse,cruise,81.9573,,1620.00,0.001897,,0,0.140050,1.229,0.834
dwell_05,2,reverse,cruise,81.9783,,1620.00,0.001897,,0,0.140050,1.229,0.834
dwell_05,2,reverse,cruise,81.9993,,1620.00,0.001897,,0,0.140050,1.230,0.831
dwell_05,2,reverse,cruise,82.0099,,1620.00,0.007930,0.0026108,1,0.142661,1.230,0.831
dwell_05,2,reverse,cruise,82.0255,,1620.00,0.007930,,0,0.142661,1.230,0.831
dwell_05,2,reverse,cruise,82.0465,,1620.00,0.007930,,0,0.142661,1.230,0.831
dwell_05,2,reverse,cruise,82.0674,,1620.00,0.007930,,0,0.142661,1.230,0.831
dwell_05,2,reverse,cruise,82.0884,,1620.00,0.007930,,0,0.142661,1.229,0.826
dwell_05,2,reverse,cruise,82.1105,,1620.00,0.007930,,0,0.142661,1.229,0.826
dwell_05,2,reverse,cruise,82.1113,,1620.00,-0.002479,-0.0032899,1,0.145951,1.229,0.826
dwell_05,2,reverse,cruise,82.1281,,1620.00,-0.002479,,0,0.145951,1.229,0.826
dwell_05,2,reverse,cruise,82.1492,,1620.00,-0.002479,,0,0.145951,1.229,0.826
dwell_05,2,reverse,cruise,82.1701,,1620.00,-0.002479,,0,0.145951,1.229,0.826
dwell_05,2,reverse,cruise,82.1912,,1620.00,-0.002479,,0,0.145951,1.230,0.821
dwell_05,2,reverse,cruise,82.2112,,1620.00,-0.005949,-0.0016431,1,0.147594,1.230,0.821
dwell_05,2,reverse,cruise,82.2224,,1620.00,-0.005949,,0,0.147594,1.230,0.821
dwell_05,2,reverse,cruise,82.2434,,1620.00,-0.005949,,0,0.147594,1.230,0.821
dwell_05,2,reverse,cruise,82.2645,,1620.00,-0.005949,,0,0.147594,1.230,0.821
dwell_05,2,reverse,cruise,82.2855,,1620.00,-0.005949,,0,0.147594,1.230,0.821
dwell_05,2,reverse,cruise,82.3065,,1620.00,-0.005949,,0,0.147594,1.230,0.821
dwell_05,2,reverse,cruise,82.3093,,1620.00,-0.003505,0.0003856,1,0.147979,1.230,0.821
dwell_05,2,reverse,cruise,82.3240,,1620.00,-0.003505,,0,0.147979,1.230,0.821
dwell_05,2,reverse,cruise,82.3451,,1620.00,-0.003505,,0,0.147979,1.230,0.821
dwell_05,2,reverse,cruise,82.3661,,1620.00,-0.003505,,0,0.147979,1.230,0.821
dwell_05,2,reverse,cruise,82.3871,,1620.00,-0.003505,,0,0.147979,1.230,0.821
dwell_05,2,reverse,cruise,82.4085,,1620.00,-0.003505,,0,0.147979,1.230,0.821
dwell_05,2,reverse,cruise,82.4108,,1620.00,-0.012622,-0.0039172,1,0.151897,1.230,0.821
dwell_05,2,reverse,cruise,82.4316,,1620.00,-0.012622,,0,0.151897,1.230,0.821
dwell_05,2,reverse,cruise,82.4528,,1620.00,-0.012622,,0,0.151897,1.230,0.821
dwell_05,2,reverse,cruise,82.4738,,1620.00,-0.012622,,0,0.151897,1.230,0.821
dwell_05,2,reverse,cruise,82.4948,,1620.00,-0.012622,,0,0.151897,1.230,0.819
dwell_05,2,reverse,cruise,82.5101,,1620.00,-0.010492,-0.0004109,1,0.152308,1.230,0.819
dwell_05,2,reverse,cruise,82.5310,,1620.00,-0.010492,,0,0.152308,1.230,0.819
dwell_05,2,reverse,cruise,82.5520,,1620.00,-0.010492,,0,0.152308,1.230,0.819
dwell_05,2,reverse,cruise,82.5730,,1620.00,-0.010492,,0,0.152308,1.230,0.819
dwell_05,2,reverse,cruise,82.5941,,1620.00,-0.010492,,0,0.152308,1.230,0.816
dwell_05,2,reverse,cruise,82.6105,,1620.00,-0.010492,,0,0.152308,1.230,0.816
dwell_05,2,reverse,cruise,82.6319,,1620.00,0.007865,0.0063759,1,0.158683,1.230,0.816
dwell_05,2,reverse,cruise,82.6366,,1620.00,0.007865,,0,0.158683,1.230,0.816
dwell_05,2,reverse,cruise,82.6576,,1620.00,0.007865,,0,0.158683,1.230,0.816
dwell_05,2,reverse,cruise,82.6786,,1620.00,0.007865,,0,0.158683,1.230,0.816
dwell_05,2,reverse,cruise,82.6997,,1620.00,0.007865,,0,0.158683,1.229,0.805
dwell_05,2,reverse,cruise,82.7111,,1620.00,0.005599,-0.0001196,1,0.158803,1.229,0.805
dwell_05,2,reverse,cruise,82.7240,,1620.00,0.005599,,0,0.158803,1.229,0.805
dwell_05,2,reverse,cruise,82.7450,,1620.00,0.005599,,0,0.158803,1.229,0.805
dwell_05,2,reverse,cruise,82.7660,,1620.00,0.005599,,0,0.158803,1.229,0.805
dwell_05,2,reverse,cruise,82.7869,,1620.00,0.005599,,0,0.158803,1.229,0.805
dwell_05,2,reverse,cruise,82.8078,,1620.00,0.005599,,0,0.158803,1.229,0.799
dwell_05,2,reverse,cruise,82.8117,,1620.00,0.001288,-0.0011757,1,0.159979,1.229,0.799
dwell_05,2,reverse,cruise,82.8281,,1620.00,0.001288,,0,0.159979,1.229,0.799
dwell_05,2,reverse,cruise,82.8492,,1620.00,0.001288,,0,0.159979,1.229,0.799
dwell_05,2,reverse,cruise,82.8701,,1620.00,0.001288,,0,0.159979,1.229,0.799
dwell_05,2,reverse,cruise,82.8910,,1620.00,0.001288,,0,0.159979,1.230,0.786
dwell_05,2,reverse,cruise,82.9121,,1620.00,0.004499,0.0014153,1,0.161394,1.230,0.786
dwell_05,2,reverse,cruise,82.9283,,1620.00,0.004499,,0,0.161394,1.230,0.786
dwell_05,2,reverse,cruise,82.9493,,1620.00,0.004499,,0,0.161394,1.230,0.786
dwell_05,2,reverse,cruise,82.9703,,1620.00,0.004499,,0,0.161394,1.230,0.786
dwell_05,2,reverse,cruise,82.9915,,1620.00,0.004499,,0,0.161394,1.229,0.774
dwell_05,2,reverse,cruise,83.0130,,1620.00,0.004478,0.0004437,1,0.161838,1.229,0.774
dwell_05,2,reverse,cruise,83.0277,,1620.00,0.004478,,0,0.161838,1.229,0.774
dwell_05,2,reverse,cruise,83.0488,,1620.00,0.004478,,0,0.161838,1.229,0.774
dwell_05,2,reverse,cruise,83.0698,,1620.00,0.004478,,0,0.161838,1.229,0.774
dwell_05,2,reverse,cruise,83.0908,,1620.00,0.004478,,0,0.161838,1.229,0.774
dwell_05,2,reverse,cruise,83.1120,,1620.00,0.004478,,0,0.161838,1.229,0.771
dwell_05,2,reverse,cruise,83.1141,,1620.00,0.003247,-0.0000448,1,0.161883,1.229,0.771
dwell_05,2,reverse,cruise,83.1305,,1620.00,0.003247,,0,0.161883,1.229,0.771
dwell_05,2,reverse,cruise,83.1515,,1620.00,0.003247,,0,0.161883,1.229,0.771
dwell_05,2,reverse,cruise,83.1725,,1620.00,0.003247,,0,0.161883,1.229,0.771
dwell_05,2,reverse,cruise,83.1935,,1620.00,0.003247,,0,0.161883,1.230,0.771
dwell_05,2,reverse,cruise,83.2137,,1620.00,-0.004853,-0.0029261,1,0.164809,1.230,0.771
dwell_05,2,reverse,cruise,83.2311,,1620.00,-0.004853,,0,0.164809,1.230,0.771
dwell_05,2,reverse,cruise,83.2521,,1620.00,-0.004853,,0,0.164809,1.230,0.771
dwell_05,2,reverse,cruise,83.2730,,1620.00,-0.004853,,0,0.164809,1.230,0.771
dwell_05,2,reverse,cruise,83.2941,,1620.00,-0.004853,,0,0.164809,1.230,0.770
dwell_05,2,reverse,cruise,83.3114,,1620.00,-0.010281,-0.0026607,1,0.167469,1.230,0.770
dwell_05,2,reverse,cruise,83.3250,,1620.00,-0.010281,,0,0.167469,1.230,0.770
dwell_05,2,reverse,cruise,83.3462,,1620.00,-0.010281,,0,0.167469,1.230,0.770
dwell_05,2,reverse,cruise,83.3672,,1620.00,-0.010281,,0,0.167469,1.230,0.770
dwell_05,2,reverse,cruise,83.3883,,1620.00,-0.010281,,0,0.167469,1.230,0.770
dwell_05,2,reverse,cruise,83.4093,,1620.00,-0.010281,,0,0.167469,1.229,0.768
dwell_05,2,reverse,cruise,83.4126,,1620.00,-0.007836,-0.0000496,1,0.167519,1.229,0.768
dwell_05,2,reverse,cruise,83.4300,,1620.00,-0.007836,,0,0.167519,1.229,0.768
dwell_05,2,reverse,cruise,83.4510,,1620.00,-0.007836,,0,0.167519,1.229,0.768
dwell_05,2,reverse,cruise,83.4720,,1620.00,-0.007836,,0,0.167519,1.229,0.768
dwell_05,2,reverse,cruise,83.4929,,1620.00,-0.007836,,0,0.167519,1.229,0.771
dwell_05,2,reverse,cruise,83.5138,,1620.00,-0.011838,-0.0023881,1,0.169907,1.229,0.771
dwell_05,2,reverse,cruise,83.5251,,1620.00,-0.011838,,0,0.169907,1.229,0.771
dwell_05,2,reverse,cruise,83.5462,,1620.00,-0.011838,,0,0.169907,1.229,0.771
dwell_05,2,reverse,cruise,83.5672,,1620.00,-0.011838,,0,0.169907,1.229,0.771
dwell_05,2,reverse,cruise,83.5882,,1620.00,-0.011838,,0,0.169907,1.229,0.771
dwell_05,2,reverse,cruise,83.6092,,1620.00,-0.011838,,0,0.169907,1.229,0.771
dwell_05,2,reverse,cruise,83.6136,,1620.00,0.005023,0.0056091,1,0.175516,1.229,0.771
dwell_05,2,reverse,cruise,83.6345,,1620.00,0.005023,,0,0.175516,1.229,0.771
dwell_05,2,reverse,cruise,83.6555,,1620.00,0.005023,,0,0.175516,1.229,0.771
dwell_05,2,reverse,cruise,83.6765,,1620.00,0.005023,,0,0.175516,1.229,0.771
dwell_05,2,reverse,cruise,83.6975,,1620.00,0.005023,,0,0.175516,1.229,0.771
dwell_05,2,reverse,cruise,83.7121,,1620.00,0.014303,0.0042853,1,0.179801,1.229,0.771
dwell_05,2,reverse,cruise,83.7223,,1620.00,0.014303,,0,0.179801,1.229,0.771
dwell_05,2,reverse,cruise,83.7434,,1620.00,0.014303,,0,0.179801,1.229,0.771
dwell_05,2,reverse,cruise,83.7643,,1620.00,0.014303,,0,0.179801,1.229,0.771
dwell_05,2,reverse,cruise,83.7852,,1620.00,0.014303,,0,0.179801,1.229,0.771
dwell_05,2,reverse,cruise,83.8062,,1620.00,0.014303,,0,0.179801,1.228,0.778
dwell_05,2,reverse,cruise,83.8120,,1620.00,0.012674,0.0007555,1,0.180557,1.228,0.778
dwell_05,2,reverse,cruise,83.8256,,1620.00,0.012674,,0,0.180557,1.228,0.778
dwell_05,2,reverse,cruise,83.8468,,1620.00,0.012674,,0,0.180557,1.228,0.778
dwell_05,2,reverse,cruise,83.8677,,1620.00,0.012674,,0,0.180557,1.228,0.778
dwell_05,2,reverse,cruise,83.8886,,1620.00,0.012674,,0,0.180557,1.228,0.778
dwell_05,2,reverse,cruise,83.9097,,1620.00,0.012674,,0,0.180557,1.229,0.796
dwell_05,2,reverse,cruise,83.9126,,1620.00,0.012674,,0,0.180557,1.229,0.796
dwell_05,2,reverse,cruise,83.9338,,1620.00,0.012669,0.0012710,1,0.181828,1.229,0.796
dwell_05,2,reverse,cruise,83.9380,,1620.00,0.012669,,0,0.181828,1.229,0.796
dwell_05,2,reverse,cruise,83.9591,,1620.00,0.012669,,0,0.181828,1.229,0.796
dwell_05,2,reverse,cruise,83.9800,,1620.00,0.012669,,0,0.181828,1.229,0.796
dwell_05,2,reverse,cruise,84.0011,,1620.00,0.012669,,0,0.181828,1.229,0.827
dwell_05,2,reverse,cruise,84.0111,,1620.00,0.009178,-0.0001299,1,0.181958,1.229,0.827
dwell_05,2,reverse,cruise,84.0218,,1620.00,0.009178,,0,0.181958,1.229,0.827
dwell_05,2,reverse,cruise,84.0430,,1620.00,0.009178,,0,0.181958,1.229,0.827
dwell_05,2,reverse,cruise,84.0640,,1620.00,0.009178,,0,0.181958,1.229,0.827
dwell_05,2,reverse,cruise,84.0850,,1620.00,0.009178,,0,0.181958,1.229,0.827
dwell_05,2,reverse,cruise,84.1060,,1620.00,0.009178,,0,0.181958,1.230,0.870
dwell_05,2,reverse,cruise,84.1115,,1620.00,-0.015603,-0.0088159,1,0.190774,1.230,0.870
dwell_05,2,reverse,cruise,84.1336,,1620.00,-0.015603,,0,0.190774,1.230,0.870
dwell_05,2,reverse,cruise,84.1343,,1620.00,-0.015603,,0,0.190774,1.230,0.870
dwell_05,2,reverse,cruise,84.1553,,1620.00,-0.015603,,0,0.190774,1.230,0.870
dwell_05,2,reverse,cruise,84.1762,,1620.00,-0.015603,,0,0.190774,1.230,0.870
dwell_05,2,reverse,cruise,84.1973,,1620.00,-0.015603,,0,0.190774,1.229,0.796
dwell_05,2,reverse,cruise,84.2120,,1620.00,-0.006754,0.0019898,1,0.192764,1.229,0.796
dwell_05,2,reverse,cruise,84.2335,,1620.00,-0.006754,,0,0.192764,1.229,0.796
dwell_05,2,reverse,cruise,84.2342,,1620.00,-0.006754,,0,0.192764,1.229,0.796
dwell_05,2,reverse,cruise,84.2552,,1620.00,-0.006754,,0,0.192764,1.229,0.796
dwell_05,2,reverse,cruise,84.2762,,1620.00,-0.006754,,0,0.192764,1.229,0.796
dwell_05,2,reverse,cruise,84.2972,,1620.00,-0.006754,,0,0.192764,1.229,0.830
dwell_05,2,reverse,cruise,84.3096,,1620.00,-0.012018,-0.0028004,1,0.195564,1.229,0.830
dwell_05,2,reverse,cruise,84.3262,,1620.00,-0.012018,,0,0.195564,1.229,0.830
dwell_05,2,reverse,cruise,84.3473,,1620.00,-0.012018,,0,0.195564,1.229,0.830
dwell_05,2,reverse,cruise,84.3682,,1620.00,-0.012018,,0,0.195564,1.229,0.830
dwell_05,2,reverse,cruise,84.3892,,1620.00,-0.012018,,0,0.195564,1.230,0.852
dwell_05,2,reverse,cruise,84.4102,,1620.00,-0.012018,,0,0.195564,1.230,0.852
dwell_05,2,reverse,cruise,84.4314,,1620.00,-0.009320,-0.0001201,1,0.195684,1.230,0.852
dwell_05,2,reverse,cruise,84.4340,,1620.00,-0.009320,,0,0.195684,1.230,0.852
dwell_05,2,reverse,cruise,84.4550,,1620.00,-0.009320,,0,0.195684,1.230,0.852
dwell_05,2,reverse,cruise,84.4759,,1620.00,-0.009320,,0,0.195684,1.230,0.852
dwell_05,2,reverse,cruise,84.4970,,1620.00,-0.009320,,0,0.195684,1.230,0.858
dwell_05,2,reverse,cruise,84.5108,,1620.00,-0.006003,0.0003981,1,0.196082,1.230,0.858
dwell_05,2,reverse,cruise,84.5217,,1620.00,-0.006003,,0,0.196082,1.230,0.858
dwell_05,2,reverse,cruise,84.5428,,1620.00,-0.006003,,0,0.196082,1.230,0.858
dwell_05,2,reverse,cruise,84.5640,,1620.00,-0.006003,,0,0.196082,1.230,0.858
dwell_05,2,reverse,cruise,84.5850,,1620.00,-0.006003,,0,0.196082,1.230,0.858
dwell_05,2,reverse,cruise,84.6060,,1620.00,-0.006003,,0,0.196082,1.229,0.840
dwell_05,2,reverse,cruise,84.6111,,1620.00,0.000016,0.0018067,1,0.197889,1.229,0.840
dwell_05,2,reverse,cruise,84.6262,,1620.00,0.000016,,0,0.197889,1.229,0.840
dwell_05,2,reverse,cruise,84.6472,,1620.00,0.000016,,0,0.197889,1.229,0.840
dwell_05,2,reverse,cruise,84.6682,,1620.00,0.000016,,0,0.197889,1.229,0.840
dwell_05,2,reverse,cruise,84.6891,,1620.00,0.000016,,0,0.197889,1.229,0.840
dwell_05,2,reverse,cruise,84.7101,,1620.00,0.000016,,0,0.197889,1.229,0.826
dwell_05,2,reverse,cruise,84.7121,,1620.00,0.012898,0.0052023,1,0.203091,1.229,0.826
dwell_05,2,reverse,cruise,84.7302,,1620.00,0.012898,,0,0.203091,1.229,0.826
dwell_05,2,reverse,cruise,84.7512,,1620.00,0.012898,,0,0.203091,1.229,0.826
dwell_05,2,reverse,cruise,84.7721,,1620.00,0.012898,,0,0.203091,1.229,0.826
dwell_05,2,reverse,cruise,84.7930,,1620.00,0.012898,,0,0.203091,1.229,0.809
dwell_05,2,reverse,cruise,84.8127,,1620.00,0.018154,0.0033953,1,0.206486,1.229,0.809
dwell_05,2,reverse,cruise,84.8245,,1620.00,0.018154,,0,0.206486,1.229,0.809
dwell_05,2,reverse,cruise,84.8455,,1620.00,0.018154,,0,0.206486,1.229,0.809
dwell_05,2,reverse,cruise,84.8665,,1620.00,0.018154,,0,0.206486,1.229,0.809
dwell_05,2,reverse,cruise,84.8875,,1620.00,0.018154,,0,0.206486,1.229,0.809
dwell_05,2,reverse,cruise,84.9086,,1620.00,0.018154,,0,0.206486,1.229,0.809
dwell_05,2,reverse,cruise,84.9108,,1620.00,0.015585,0.0007918,1,0.207278,1.229,0.809
dwell_05,2,reverse,cruise,84.9284,,1620.00,0.015585,,0,0.207278,1.229,0.809
dwell_05,2,reverse,cruise,84.9495,,1620.00,0.015585,,0,0.207278,1.229,0.809
dwell_05,2,reverse,cruise,84.9705,,1620.00,0.015585,,0,0.207278,1.229,0.809
dwell_05,2,reverse,cruise,84.9916,,1620.00,0.015585,,0,0.207278,1.231,0.830
dwell_05,2,reverse,cruise,85.0111,,1620.00,0.011419,-0.0001058,1,0.207384,1.231,0.830
dwell_05,2,reverse,cruise,85.0239,,1620.00,0.011419,,0,0.207384,1.231,0.830
dwell_05,2,reverse,cruise,85.0450,,1620.00,0.011419,,0,0.207384,1.231,0.830
dwell_05,2,reverse,cruise,85.0660,,1620.00,0.011419,,0,0.207384,1.231,0.830
dwell_05,2,reverse,cruise,85.0871,,1620.00,0.011419,,0,0.207384,1.231,0.830
dwell_05,2,reverse,cruise,85.1081,,1620.00,0.011419,,0,0.207384,1.230,0.841
dwell_05,2,reverse,cruise,85.1110,,1620.00,-0.002824,-0.0045913,1,0.211975,1.230,0.841
dwell_05,2,reverse,cruise,85.1298,,1620.00,-0.002824,,0,0.211975,1.230,0.841
dwell_05,2,reverse,cruise,85.1508,,1620.00,-0.002824,,0,0.211975,1.230,0.841
dwell_05,2,reverse,cruise,85.1717,,1620.00,-0.002824,,0,0.211975,1.230,0.841
dwell_05,2,reverse,cruise,85.1927,,1620.00,-0.002824,,0,0.211975,1.230,0.857
dwell_05,2,reverse,cruise,85.2118,,1620.00,0.004833,0.0027774,1,0.214753,1.230,0.857
dwell_05,2,reverse,cruise,85.2333,,1620.00,0.004833,,0,0.214753,1.230,0.857
dwell_05,2,reverse,cruise,85.2543,,1620.00,0.004833,,0,0.214753,1.230,0.857
dwell_05,2,reverse,cruise,85.2752,,1620.00,0.004833,,0,0.214753,1.230,0.857
dwell_05,2,reverse,cruise,85.2961,,1620.00,0.004833,,0,0.214753,1.230,0.871
dwell_05,2,reverse,cruise,85.3126,,1620.00,-0.012948,-0.0067002,1,0.221453,1.230,0.871
dwell_05,2,reverse,cruise,85.3316,,1620.00,-0.012948,,0,0.221453,1.230,0.871
dwell_05,2,reverse,cruise,85.3526,,1620.00,-0.012948,,0,0.221453,1.230,0.871
dwell_05,2,reverse,cruise,85.3738,,1620.00,-0.012948,,0,0.221453,1.230,0.871
dwell_05,2,reverse,cruise,85.3951,,1620.00,-0.012948,,0,0.221453,1.229,0.877
dwell_05,2,reverse,cruise,85.4134,,1620.00,-0.012267,-0.0010274,1,0.222480,1.229,0.877
dwell_05,2,reverse,cruise,85.4334,,1620.00,-0.012267,,0,0.222480,1.229,0.877
dwell_05,2,reverse,cruise,85.4546,,1620.00,-0.012267,,0,0.222480,1.229,0.877
dwell_05,2,reverse,cruise,85.4757,,1620.00,-0.012267,,0,0.222480,1.229,0.877
dwell_05,2,reverse,cruise,85.4966,,1620.00,-0.012267,,0,0.222480,1.230,0.883
dwell_05,2,reverse,cruise,85.5112,,1620.00,-0.017164,-0.0032053,1,0.225686,1.230,0.883
dwell_05,2,reverse,cruise,85.5219,,1620.00,-0.017164,,0,0.225686,1.230,0.883
dwell_05,2,reverse,cruise,85.5429,,1620.00,-0.017164,,0,0.225686,1.230,0.883
dwell_05,2,reverse,cruise,85.5639,,1620.00,-0.017164,,0,0.225686,1.230,0.883
dwell_05,2,reverse,cruise,85.5848,,1620.00,-0.017164,,0,0.225686,1.230,0.883
dwell_05,2,reverse,cruise,85.6060,,1620.00,-0.017164,,0,0.225686,1.230,0.873
dwell_05,2,reverse,cruise,85.6117,,1620.00,-0.008342,0.0017810,1,0.227467,1.230,0.873
dwell_05,2,reverse,cruise,85.6272,,1620.00,-0.008342,,0,0.227467,1.230,0.873
dwell_05,2,reverse,cruise,85.6482,,1620.00,-0.008342,,0,0.227467,1.230,0.873
dwell_05,2,reverse,cruise,85.6691,,1620.00,-0.008342,,0,0.227467,1.230,0.873
dwell_05,2,reverse,cruise,85.6901,,1620.00,-0.008342,,0,0.227467,1.230,0.869
dwell_05,2,reverse,cruise,85.7118,,1620.00,-0.003770,0.0010104,1,0.228477,1.230,0.869
dwell_05,2,reverse,cruise,85.7274,,1620.00,-0.003770,,0,0.228477,1.230,0.869
dwell_05,2,reverse,cruise,85.7484,,1620.00,-0.003770,,0,0.228477,1.230,0.869
dwell_05,2,reverse,cruise,85.7695,,1620.00,-0.003770,,0,0.228477,1.230,0.869
dwell_05,2,reverse,cruise,85.7905,,1620.00,-0.003770,,0,0.228477,1.230,0.859
dwell_05,2,reverse,cruise,85.8104,,1620.00,-0.001339,0.0005949,1,0.229072,1.230,0.859
dwell_05,2,reverse,cruise,85.8262,,1620.00,-0.001339,,0,0.229072,1.230,0.859
dwell_05,2,reverse,cruise,85.8473,,1620.00,-0.001339,,0,0.229072,1.230,0.859
dwell_05,2,reverse,cruise,85.8682,,1620.00,-0.001339,,0,0.229072,1.230,0.859
dwell_05,2,reverse,cruise,85.8891,,1620.00,-0.001339,,0,0.229072,1.229,0.850
dwell_05,2,reverse,cruise,85.9106,,1620.00,0.002213,0.0012524,1,0.230324,1.229,0.850
dwell_05,2,reverse,cruise,85.9317,,1620.00,0.002213,,0,0.230324,1.229,0.850
dwell_05,2,reverse,cruise,85.9528,,1620.00,0.002213,,0,0.230324,1.229,0.850
dwell_05,2,reverse,cruise,85.9738,,1620.00,0.002213,,0,0.230324,1.229,0.850
dwell_05,2,reverse,cruise,85.9948,,1620.00,0.002213,,0,0.230324,1.230,0.850
dwell_05,2,reverse,cruise,86.0115,,1620.00,-0.000318,-0.0007969,1,0.231121,1.230,0.850
dwell_05,2,reverse,cruise,86.0270,,1620.00,-0.000318,,0,0.231121,1.230,0.850
dwell_05,2,reverse,cruise,86.0481,,1620.00,-0.000318,,0,0.231121,1.230,0.850
dwell_05,2,reverse,cruise,86.0691,,1620.00,-0.000318,,0,0.231121,1.230,0.850
dwell_05,2,reverse,cruise,86.0902,,1620.00,-0.000318,,0,0.231121,1.230,0.859
dwell_05,2,reverse,cruise,86.1090,,1620.00,0.000805,0.0004191,1,0.231540,1.230,0.859
dwell_05,2,reverse,cruise,86.1242,,1620.00,0.000805,,0,0.231540,1.230,0.859
dwell_05,2,reverse,cruise,86.1455,,1620.00,0.000805,,0,0.231540,1.230,0.859
dwell_05,2,reverse,cruise,86.1665,,1620.00,0.000805,,0,0.231540,1.230,0.859
dwell_05,2,reverse,cruise,86.1875,,1620.00,0.000805,,0,0.231540,1.230,0.859
dwell_05,2,reverse,cruise,86.2090,,1620.00,0.000805,,0,0.231540,1.229,0.882
dwell_05,2,reverse,cruise,86.2111,,1620.00,0.012485,0.0046781,1,0.236218,1.229,0.882
dwell_05,2,reverse,cruise,86.2291,,1620.00,0.012485,,0,0.236218,1.229,0.882
dwell_05,2,reverse,cruise,86.2501,,1620.00,0.012485,,0,0.236218,1.229,0.882
dwell_05,2,reverse,cruise,86.2710,,1620.00,0.012485,,0,0.236218,1.229,0.882
dwell_05,2,reverse,cruise,86.2918,,1620.00,0.012485,,0,0.236218,1.230,0.932
dwell_05,2,reverse,cruise,86.3077,,1620.00,0.010853,0.0005952,1,0.236814,1.230,0.932
dwell_05,2,reverse,cruise,86.3270,,1620.00,0.010853,,0,0.236814,1.230,0.932
dwell_05,2,reverse,cruise,86.3480,,1620.00,0.010853,,0,0.236814,1.230,0.932
dwell_05,2,reverse,cruise,86.3690,,1620.00,0.010853,,0,0.236814,1.230,0.932
